draw_id,R3-R0:mission_success:sampled_seeds,R3-R0:safety_composite:sampled_seeds,R3-R0:progress:sampled_seeds,R3-R0:total_wakes:sampled_seeds,R3-R1:mission_success:sampled_seeds,R3-R1:safety_composite:sampled_seeds,R3-R1:progress:sampled_seeds,R3-R1:total_wakes:sampled_seeds,R3-R2:mission_success:sampled_seeds,R3-R2:safety_composite:sampled_seeds,R3-R2:progress:sampled_seeds,R3-R2:total_wakes:sampled_seeds,P4-P6:mission_success:sampled_seeds,P4-P6:progress:sampled_seeds,R3-R0:mission_success,R3-R0:safety_composite,R3-R0:progress,R3-R0:total_wakes,R3-R1:mission_success,R3-R1:safety_composite,R3-R1:progress,R3-R1:total_wakes,R3-R2:mission_success,R3-R2:safety_composite,R3-R2:progress,R3-R2:total_wakes,P4-P6:mission_success,P4-P6:progress
5942,20262307|20262310|20262310|20262303|20262301|20262303|20262310|20262306|20262303|20262301,20262307|20262310|20262310|20262303|20262301|20262303|20262310|20262306|20262303|20262301,20262307|20262310|20262310|20262303|20262301|20262303|20262310|20262306|20262303|20262301,20262307|20262310|20262310|20262303|20262301|20262303|20262310|20262306|20262303|20262301,20262307|20262310|20262310|20262303|20262301|20262303|20262310|20262306|20262303|20262301,20262307|20262310|20262310|20262303|20262301|20262303|20262310|20262306|20262303|20262301,20262307|20262310|20262310|20262303|20262301|20262303|20262310|20262306|20262303|20262301,20262307|20262310|20262310|20262303|20262301|20262303|20262310|20262306|20262303|20262301,20262307|20262310|20262310|20262303|20262301|20262303|20262310|20262306|20262303|20262301,20262307|20262310|20262310|20262303|20262301|20262303|20262310|20262306|20262303|20262301,20262307|20262310|20262310|20262303|20262301|20262303|20262310|20262306|20262303|20262301,20262307|20262310|20262310|20262303|20262301|20262303|20262310|20262306|20262303|20262301,20262305|20262303|20262303|20262304|20262303,20262305|20262303|20262303|20262304|20262303,0.6575757575757576,0.02727272727272727,0.6064320601461863,-0.5386363636363636,0.22954545454545455,0.02727272727272727,0.22240825864191427,0.23181818181818178,-0.02727272727272727,0.02727272727272727,-0.023684548021760503,-0.6575757575757576,-0.2593939393939394,-0.23794657620963222
5943,20262306|20262304|20262310|20262305|20262306|20262307|20262303|20262305|20262304|20262305,20262306|20262304|20262310|20262305|20262306|20262307|20262303|20262305|20262304|20262305,20262306|20262304|20262310|20262305|20262306|20262307|20262303|20262305|20262304|20262305,20262306|20262304|20262310|20262305|20262306|20262307|20262303|20262305|20262304|20262305,20262306|20262304|20262310|20262305|20262306|20262307|20262303|20262305|20262304|20262305,20262306|20262304|20262310|20262305|20262306|20262307|20262303|20262305|20262304|20262305,20262306|20262304|20262310|20262305|20262306|20262307|20262303|20262305|20262304|20262305,20262306|20262304|20262310|20262305|20262306|20262307|20262303|20262305|20262304|20262305,20262306|20262304|20262310|20262305|20262306|20262307|20262303|20262305|20262304|20262305,20262306|20262304|20262310|20262305|20262306|20262307|20262303|20262305|20262304|20262305,20262306|20262304|20262310|20262305|20262306|20262307|20262303|20262305|20262304|20262305,20262306|20262304|20262310|20262305|20262306|20262307|20262303|20262305|20262304|20262305,20262305|20262303|20262303|20262304|20262304,20262305|20262303|20262303|20262304|20262304,0.6757575757575758,0.00909090909090909,0.6251479905849671,-0.5734848484848485,0.24772727272727274,0.00909090909090909,0.23925625787602578,0.19696969696969696,-0.00909090909090909,0.00909090909090909,-0.007894832637364726,-0.6757575757575758,-0.29212121212121217,-0.2597505659958824
5944,20262305|20262309|20262301|20262306|20262302|20262310|20262307|20262305|20262303|20262301,20262305|20262309|20262301|20262306|20262302|20262310|20262307|20262305|20262303|20262301,20262305|20262309|20262301|20262306|20262302|20262310|20262307|20262305|20262303|20262301,20262305|20262309|20262301|20262306|20262302|20262310|20262307|20262305|20262303|20262301,20262305|20262309|20262301|20262306|20262302|20262310|20262307|20262305|20262303|20262301,20262305|20262309|20262301|20262306|20262302|20262310|20262307|20262305|20262303|20262301,20262305|20262309|20262301|20262306|20262302|20262310|20262307|20262305|20262303|20262301,20262305|20262309|20262301|20262306|20262302|20262310|20262307|20262305|20262303|20262301,20262305|20262309|20262301|20262306|20262302|20262310|20262307|20262305|20262303|20262301,20262305|20262309|20262301|20262306|20262302|20262310|20262307|20262305|20262303|20262301,20262305|20262309|20262301|20262306|20262302|20262310|20262307|20262305|20262303|20262301,20262305|20262309|20262301|20262306|20262302|20262310|20262307|20262305|20262303|20262301,20262305|20262303|20262303|20262304|20262305,20262305|20262303|20262303|20262304|20262305,0.6696969696969698,0.00909090909090909,0.6178671558020948,-0.5598484848484848,0.24545454545454543,0.00909090909090909,0.23649461377243983,0.2037878787878788,-0.00909090909090909,0.00909090909090909,-0.007894824517478017,-0.6696969696969698,-0.28606060606060607,-0.2595913136374096
5945,20262309|20262301|20262309|20262305|20262302|20262305|20262301|20262308|20262309|20262303,20262309|20262301|20262309|20262305|20262302|20262305|20262301|20262308|20262309|20262303,20262309|20262301|20262309|20262305|20262302|20262305|20262301|20262308|20262309|20262303,20262309|20262301|20262309|20262305|20262302|20262305|20262301|20262308|20262309|20262303,20262309|20262301|20262309|20262305|20262302|20262305|20262301|20262308|20262309|20262303,20262309|20262301|20262309|20262305|20262302|20262305|20262301|20262308|20262309|20262303,20262309|20262301|20262309|20262305|20262302|20262305|20262301|20262308|20262309|20262303,20262309|20262301|20262309|20262305|20262302|20262305|20262301|20262308|20262309|20262303,20262309|20262301|20262309|20262305|20262302|20262305|20262301|20262308|20262309|20262303,20262309|20262301|20262309|20262305|20262302|20262305|20262301|20262308|20262309|20262303,20262309|20262301|20262309|20262305|20262302|20262305|20262301|20262308|20262309|20262303,20262309|20262301|20262309|20262305|20262302|20262305|20262301|20262308|20262309|20262303,20262305|20262303|20262303|20262305|20262301,20262305|20262303|20262303|20262305|20262301,0.6818181818181819,0.00909090909090909,0.6290374500423496,-0.5871212121212122,0.25,0.00909090909090909,0.24089198417599614,0.19015151515151515,-0.00909090909090909,0.00909090909090909,-0.0078948154941695,-0.6818181818181819,-0.2678787878787879,-0.251683638965081
5946,20262309|20262307|20262302|20262307|20262304|20262305|20262310|20262301|20262310|20262309,20262309|20262307|20262302|20262307|20262304|20262305|20262310|20262301|20262310|20262309,20262309|20262307|20262302|20262307|20262304|20262305|20262310|20262301|20262310|20262309,20262309|20262307|20262302|20262307|20262304|20262305|20262310|20262301|20262310|20262309,20262309|20262307|20262302|20262307|20262304|20262305|20262310|20262301|20262310|20262309,20262309|20262307|20262302|20262307|20262304|20262305|20262310|20262301|20262310|20262309,20262309|20262307|20262302|20262307|20262304|20262305|20262310|20262301|20262310|20262309,20262309|20262307|20262302|20262307|20262304|20262305|20262310|20262301|20262310|20262309,20262309|20262307|20262302|20262307|20262304|20262305|20262310|20262301|20262310|20262309,20262309|20262307|20262302|20262307|20262304|20262305|20262310|20262301|20262310|20262309,20262309|20262307|20262302|20262307|20262304|20262305|20262310|20262301|20262310|20262309,20262309|20262307|20262302|20262307|20262304|20262305|20262310|20262301|20262310|20262309,20262305|20262303|20262303|20262305|20262302,20262305|20262303|20262303|20262305|20262302,0.6848484848484849,0.0,0.6311933807748388,-0.5575757575757576,0.25681818181818183,0.0,0.24652971766989945,0.2128787878787879,0.0,0.0,3.9666403509978446e-08,-0.6848484848484849,-0.2678787878787879,-0.24811263490185595
5947,20262308|20262308|20262307|20262303|20262310|20262304|20262302|20262304|20262306|20262310,20262308|20262308|20262307|20262303|20262310|20262304|20262302|20262304|20262306|20262310,20262308|20262308|20262307|20262303|20262310|20262304|20262302|20262304|20262306|20262310,20262308|20262308|20262307|20262303|20262310|20262304|20262302|20262304|20262306|20262310,20262308|20262308|20262307|20262303|20262310|20262304|20262302|20262304|20262306|20262310,20262308|20262308|20262307|20262303|20262310|20262304|20262302|20262304|20262306|20262310,20262308|20262308|20262307|20262303|20262310|20262304|20262302|20262304|20262306|20262310,20262308|20262308|20262307|20262303|20262310|20262304|20262302|20262304|20262306|20262310,20262308|20262308|20262307|20262303|20262310|20262304|20262302|20262304|20262306|20262310,20262308|20262308|20262307|20262303|20262310|20262304|20262302|20262304|20262306|20262310,20262308|20262308|20262307|20262303|20262310|20262304|20262302|20262304|20262306|20262310,20262308|20262308|20262307|20262303|20262310|20262304|20262302|20262304|20262306|20262310,20262305|20262303|20262303|20262305|20262303,20262305|20262303|20262303|20262305|20262303,0.6757575757575758,0.00909090909090909,0.6241065426483751,-0.5568181818181818,0.24772727272727274,0.00909090909090909,0.23887610527848008,0.21363636363636368,-0.00909090909090909,0.00909090909090909,-0.007894797438615793,-0.6757575757575758,-0.2533333333333333,-0.23778732385115942
5948,20262301|20262306|20262306|20262302|20262301|20262301|20262302|20262303|20262303|20262301,20262301|20262306|20262306|20262302|20262301|20262301|20262302|20262303|20262303|20262301,20262301|20262306|20262306|20262302|20262301|20262301|20262302|20262303|20262303|20262301,20262301|20262306|20262306|20262302|20262301|20262301|20262302|20262303|20262303|20262301,20262301|20262306|20262306|20262302|20262301|20262301|20262302|20262303|20262303|20262301,20262301|20262306|20262306|20262302|20262301|20262301|20262302|20262303|20262303|20262301,20262301|20262306|20262306|20262302|20262301|20262301|20262302|20262303|20262303|20262301,20262301|20262306|20262306|20262302|20262301|20262301|20262302|20262303|20262303|20262301,20262301|20262306|20262306|20262302|20262301|20262301|20262302|20262303|20262303|20262301,20262301|20262306|20262306|20262302|20262301|20262301|20262302|20262303|20262303|20262301,20262301|20262306|20262306|20262302|20262301|20262301|20262302|20262303|20262303|20262301,20262301|20262306|20262306|20262302|20262301|20262301|20262302|20262303|20262303|20262301,20262305|20262303|20262303|20262305|20262304,20262305|20262303|20262303|20262305|20262304,0.6606060606060606,0.01818181818181818,0.6088610566791036,-0.5590909090909091,0.2363636363636364,0.01818181818181818,0.22817186251185215,0.20454545454545453,-0.01818181818181818,0.01818181818181818,-0.015789666134805307,-0.6606060606060606,-0.286060606060606,-0.2595913136374096
5949,20262305|20262308|20262310|20262307|20262304|20262301|20262301|20262305|20262308|20262310,20262305|20262308|20262310|20262307|20262304|20262301|20262301|20262305|20262308|20262310,20262305|20262308|20262310|20262307|20262304|20262301|20262301|20262305|20262308|20262310,20262305|20262308|20262310|20262307|20262304|20262301|20262301|20262305|20262308|20262310,20262305|20262308|20262310|20262307|20262304|20262301|20262301|20262305|20262308|20262310,20262305|20262308|20262310|20262307|20262304|20262301|20262301|20262305|20262308|20262310,20262305|20262308|20262310|20262307|20262304|20262301|20262301|20262305|20262308|20262310,20262305|20262308|20262310|20262307|20262304|20262301|20262301|20262305|20262308|20262310,20262305|20262308|20262310|20262307|20262304|20262301|20262301|20262305|20262308|20262310,20262305|20262308|20262310|20262307|20262304|20262301|20262301|20262305|20262308|20262310,20262305|20262308|20262310|20262307|20262304|20262301|20262301|20262305|20262308|20262310,20262305|20262308|20262310|20262307|20262304|20262301|20262301|20262305|20262308|20262310,20262305|20262303|20262303|20262305|20262305,20262305|20262303|20262303|20262305|20262305,0.6727272727272728,0.0,0.6217516094297884,-0.5636363636363637,0.25227272727272726,0.0,0.24273917130228032,0.19318181818181818,0.0,0.0,2.5206225312209813e-08,-0.6727272727272728,-0.27999999999999997,-0.2594320612789368
5950,20262304|20262308|20262307|20262305|20262304|20262304|20262307|20262301|20262304|20262305,20262304|20262308|20262307|20262305|20262304|20262304|20262307|20262301|20262304|20262305,20262304|20262308|20262307|20262305|20262304|20262304|20262307|20262301|20262304|20262305,20262304|20262308|20262307|20262305|20262304|20262304|20262307|20262301|20262304|20262305,20262304|20262308|20262307|20262305|20262304|20262304|20262307|20262301|20262304|20262305,20262304|20262308|20262307|20262305|20262304|20262304|20262307|20262301|20262304|20262305,20262304|20262308|20262307|20262305|20262304|20262304|20262307|20262301|20262304|20262305,20262304|20262308|20262307|20262305|20262304|20262304|20262307|20262301|20262304|20262305,20262304|20262308|20262307|20262305|20262304|20262304|20262307|20262301|20262304|20262305,20262304|20262308|20262307|20262305|20262304|20262304|20262307|20262301|20262304|20262305,20262304|20262308|20262307|20262305|20262304|20262304|20262307|20262301|20262304|20262305,20262304|20262308|20262307|20262305|20262304|20262304|20262307|20262301|20262304|20262305,20262305|20262303|20262304|20262301|20262301,20262305|20262303|20262304|20262301|20262301,0.690909090909091,0.0,0.6387215004916995,-0.587878787878788,0.2590909090909091,0.0,0.2492980451087745,0.1893939393939394,0.0,0.0,3.161248622461685e-08,-0.690909090909091,-0.28848484848484846,-0.2657392064374754
5951,20262305|20262310|20262309|20262307|20262310|20262305|20262303|20262307|20262303|20262301,20262305|20262310|20262309|20262307|20262310|20262305|20262303|20262307|20262303|20262301,20262305|20262310|20262309|20262307|20262310|20262305|20262303|20262307|20262303|20262301,20262305|20262310|20262309|20262307|20262310|20262305|20262303|20262307|20262303|20262301,20262305|20262310|20262309|20262307|20262310|20262305|20262303|20262307|20262303|20262301,20262305|20262310|20262309|20262307|20262310|20262305|20262303|20262307|20262303|20262301,20262305|20262310|20262309|20262307|20262310|20262305|20262303|20262307|20262303|20262301,20262305|20262310|20262309|20262307|20262310|20262305|20262303|20262307|20262303|20262301,20262305|20262310|20262309|20262307|20262310|20262305|20262303|20262307|20262303|20262301,20262305|20262310|20262309|20262307|20262310|20262305|20262303|20262307|20262303|20262301,20262305|20262310|20262309|20262307|20262310|20262305|20262303|20262307|20262303|20262301,20262305|20262310|20262309|20262307|20262310|20262305|20262303|20262307|20262303|20262301,20262305|20262303|20262304|20262301|20262302,20262305|20262303|20262304|20262301|20262302,0.6666666666666667,0.01818181818181818,0.6149857487427688,-0.5477272727272727,0.23863636363636362,0.01818181818181818,0.23054690407479855,0.22272727272727272,-0.01818181818181818,0.01818181818181818,-0.015789691736877696,-0.6666666666666667,-0.28848484848484846,-0.2621682023742503
5952,20262309|20262301|20262306|20262308|20262308|20262302|20262307|20262304|20262307|20262304,20262309|20262301|20262306|20262308|20262308|20262302|20262307|20262304|20262307|20262304,20262309|20262301|20262306|20262308|20262308|20262302|20262307|20262304|20262307|20262304,20262309|20262301|20262306|20262308|20262308|20262302|20262307|20262304|20262307|20262304,20262309|20262301|20262306|20262308|20262308|20262302|20262307|20262304|20262307|20262304,20262309|20262301|20262306|20262308|20262308|20262302|20262307|20262304|20262307|20262304,20262309|20262301|20262306|20262308|20262308|20262302|20262307|20262304|20262307|20262304,20262309|20262301|20262306|20262308|20262308|20262302|20262307|20262304|20262307|20262304,20262309|20262301|20262306|20262308|20262308|20262302|20262307|20262304|20262307|20262304,20262309|20262301|20262306|20262308|20262308|20262302|20262307|20262304|20262307|20262304,20262309|20262301|20262306|20262308|20262308|20262302|20262307|20262304|20262307|20262304,20262309|20262301|20262306|20262308|20262308|20262302|20262307|20262304|20262307|20262304,20262305|20262303|20262304|20262301|20262303,20262305|20262303|20262304|20262301|20262303,0.6848484848484849,0.0,0.6316913619858261,-0.5742424242424243,0.25681818181818183,0.0,0.24665611732407117,0.19621212121212123,0.0,0.0,6.696091909420789e-08,-0.6848484848484849,-0.2739393939393939,-0.2518428913235538
5953,20262304|20262310|20262310|20262310|20262304|20262310|20262304|20262306|20262310|20262307,20262304|20262310|20262310|20262310|20262304|20262310|20262304|20262306|20262310|20262307,20262304|20262310|20262310|20262310|20262304|20262310|20262304|20262306|20262310|20262307,20262304|20262310|20262310|20262310|20262304|20262310|20262304|20262306|20262310|20262307,20262304|20262310|20262310|20262310|20262304|20262310|20262304|20262306|20262310|20262307,20262304|20262310|20262310|20262310|20262304|20262310|20262304|20262306|20262310|20262307,20262304|20262310|20262310|20262310|20262304|20262310|20262304|20262306|20262310|20262307,20262304|20262310|20262310|20262310|20262304|20262310|20262304|20262306|20262310|20262307,20262304|20262310|20262310|20262310|20262304|20262310|20262304|20262306|20262310|20262307,20262304|20262310|20262310|20262310|20262304|20262310|20262304|20262306|20262310|20262307,20262304|20262310|20262310|20262310|20262304|20262310|20262304|20262306|20262310|20262307,20262304|20262310|20262310|20262310|20262304|20262310|20262304|20262306|20262310|20262307,20262305|20262303|20262304|20262301|20262304,20262305|20262303|20262304|20262301|20262304,0.6848484848484849,0.0,0.6327311691084677,-0.5492424242424242,0.25681818181818183,0.0,0.2470692844314346,0.2212121212121212,0.0,0.0,2.1333545690106377e-08,-0.6848484848484849,-0.30666666666666664,-0.27364688110980395
